"","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday","sales","Type","Size"
"59",9,2011-03-18,0.204602159054298,0.193366977339655,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.4016405452283,-0.721810448714581,0,0.137428162648519,2,0.053953597655005
"60",9,2011-03-25,0.459261989497094,0.161071897733827,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.40829966759397,-0.721810448714581,0,0.132696917768689,2,0.053953597655005
"61",9,2011-04-01,-0.189941240223274,0.270875168393641,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.41495878723511,-0.738270619177557,0,0.138958155109104,2,0.053953597655005
"62",9,2011-04-08,0.59299683003144,0.481869688485045,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.42161790960078,-0.738270619177557,0,0.149804555288132,2,0.053953597655005
"63",9,2011-04-15,0.61861653128323,0.742383330638718,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.42771857115847,-0.738270619177557,0,0.140947492328399,2,0.053953597655005
"64",9,2011-04-22,0.641674262409841,0.880175670290248,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.43242308478302,-0.738270619177557,0,0.146570726683056,2,0.053953597655005
"65",9,2011-04-29,0.56481515865447,0.886634686211414,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.43712759568303,-0.738270619177557,0,0.141962659422293,2,0.053953597655005
"66",9,2011-05-06,0.121594326998497,1.09332319568871,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.44183210930758,-0.738270619177557,0,0.145436839090091,2,0.053953597655005
"67",9,2011-05-13,0.913755489703855,1.07825215853932,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.4465366202076,-0.738270619177557,0,0.143803068551874,2,0.053953597655005
"68",9,2011-05-20,0.546368973753181,1.09547620099576,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.43994592444611,-0.738270619177557,0,0.138239243792485,2,0.053953597655005
"69",9,2011-05-27,1.05517624061374,0.83496255884209,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.4333552259601,-0.738270619177557,0,0.147726198366395,2,0.053953597655005
"70",9,2011-06-03,1.330844226083,0.647651097128292,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.42676453019861,-0.738270619177557,0,0.15657382162076,2,0.053953597655005
"71",9,2011-06-10,1.33135662010804,0.53784782646848,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.42017383171259,-0.738270619177557,0,0.146723887836466,2,0.053953597655005
"72",9,2011-06-17,1.50249622447,0.514164768090873,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.4188431324709,-0.738270619177557,0,0.149016415909033,2,0.053953597655005
"73",9,2011-06-24,1.37900926443637,0.421585539887501,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.42145743198131,-0.738270619177557,0,0.143701691077472,2,0.053953597655005
"74",9,2011-07-01,1.50198383044496,0.270875168393641,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.42407173149172,-0.72729717220224,0,0.143253071680527,2,0.053953597655005
"75",9,2011-07-08,1.4968598901946,0.176142934883214,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.4266860282776,-0.72729717220224,0,0.142964759232606,2,0.053953597655005
"76",9,2011-07-15,1.56910744772465,0.380678439053454,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.42900538637414,-0.72729717220224,0,0.13679011698537,2,0.053953597655005
"77",9,2011-07-22,1.49890946629475,0.544306842389644,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.43058739366056,-0.72729717220224,0,0.131086257037565,2,0.053953597655005
"78",9,2011-07-29,1.60241305935198,0.611050006908354,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.43216940094698,-0.72729717220224,0,0.12575159386251,2,0.053953597655005
"79",9,2011-08-05,1.62393360840348,0.615356017522465,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.4337514082334,-0.72729717220224,0,0.148005103116992,2,0.053953597655005
"80",9,2011-08-12,1.62956994267888,0.516317773397928,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.43533341551982,-0.72729717220224,0,0.138777483042679,2,0.053953597655005
"81",9,2011-08-19,1.330844226083,0.335465327605295,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.43703966688364,-0.72729717220224,0,0.144254766055627,2,0.053953597655005
"82",9,2011-08-26,1.49224834396928,0.268722163086586,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.43876662741005,-0.72729717220224,0,0.144746646990113,2,0.053953597655005
"83",9,2011-09-02,1.51171931692064,0.290252216157137,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.44049358521193,-0.72729717220224,0,0.145274726353971,2,0.053953597655005
"84",9,2011-09-09,0.810764290671658,0.318241285148853,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.4422205430138,-0.72729717220224,1,0.141044738097909,2,0.053953597655005
"85",9,2011-09-16,0.928614916429893,0.27518117900775,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.44723413292072,-0.72729717220224,0,0.133439939143748,2,0.053953597655005
"86",9,2011-09-23,0.747739825592253,0.148153865891497,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.4566299026004,-0.72729717220224,0,0.135165639448989,2,0.053953597655005
"87",9,2011-09-30,0.954234617681684,-0.0929827284986801,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.46602566955555,-0.72729717220224,0,0.135651964320666,2,0.053953597655005
"88",9,2011-10-07,0.655508901085808,-0.24369309999254,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.47542143651069,-0.887326607258947,0,0.14772698256345,2,0.053953597655005
"89",9,2011-10-14,0.381378097691651,-0.267376158370147,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.48412158430199,-0.887326607258947,0,0.141239667080183,2,0.053953597655005
"90",9,2011-10-21,0.28863477916017,-0.09728873911279,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.48864800348754,-0.887326607258947,0,0.148590727607608,2,0.053953597655005
"91",9,2011-10-28,0.211775675404799,-0.0563816382787428,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.49317442267308,-0.887326607258947,0,0.146310762691945,2,0.053953597655005
"92",9,2011-11-04,-0.274998648379217,-0.142501850560949,-0.419910231645416,-0.148323838776639,-0.0716510468083456,-0.266735419430136,-0.506240147959001,1.49770084458316,-0.887326607258947,0,0.159468090233629,2,0.053953597655005
"93",9,2011-11-11,-0.079264130815539,-0.217857036307879,0.239770588685618,0.22942917420537,-0.0591363186044484,0.254018896224508,0.295943100240514,1.5022272637687,-0.887326607258947,0,0.158592950326139,2,0.053953597655005
"94",9,2011-11-18,-0.0526196415136773,-0.194173977930273,0.324057269697911,-0.147719933612764,-0.0674655985159258,0.273334151996237,0.809527597905235,1.50855265829259,-0.887326607258947,0,0.144680160949991,2,0.053953597655005
"95",9,2011-11-25,-0.282172164729719,-0.349190360038243,-0.39512015129833,-0.148323838776639,8.66014731117392,-0.18510343037987,2.50555360939926,1.51559764240691,-0.887326607258947,1,0.21732220930428,2,0.053953597655005
"96",9,2011-12-02,-0.665442895456502,-0.486982699689772,-0.16748656906377,-0.148323838776639,0.192026250375048,-0.0546826336060608,2.51609828443138,1.52264262652123,-0.887326607258947,0,0.163538483719625,2,0.053953597655005
"97",9,2011-12-09,-1.13633300446441,-0.517124773988545,0.207313262956855,-0.148323838776639,-0.0223451976059764,0.00424800094578189,2.2480115412163,1.52968761063555,-0.887326607258947,0,0.168129522701476,2,0.053953597655005
"98",9,2011-12-16,-0.641360376279819,-0.51497176868149,0.142062149933379,-0.148323838776639,-0.0446041726156633,-0.139993875844769,0.307301138635995,1.53585671514461,-0.887326607258947,0,0.188196082413445,2,0.053953597655005
"99",9,2011-12-23,-0.788929855490132,-0.616163018113082,-0.273266007076827,-0.148268729560164,-0.00848288188368647,-0.260898681158051,0.349675917432435,1.54085797654729,-0.887326607258947,0,0.241480594554415,2,0.053953597655005
"100",9,2011-12-30,-0.841194046043784,-0.579561927893144,0.0196778238503767,3.17697317199507,-0.0629174906413504,-0.18839400686622,0.836985873591497,1.54585923794997,-0.887326607258947,1,0.146647079202454,2,0.053953597655005
"101",9,2012-01-06,-0.629575313703996,-0.5192777792956,0.313592295416324,1.27619429789341,-0.0694314908956988,0.966341417954866,0.188295911534493,1.55086050207718,-1.06427343973594,0,0.138591004183774,2,0.053953597655005
"102",9,2012-01-13,-0.890896266472257,-0.295365227361864,0.544837231792094,0.53120953984147,-0.0716510468083456,-0.224155557328986,0.734313273313164,1.55586176347986,-1.06427343973594,0,0.126689061431861,2,0.053953597655005
"103",9,2012-01-20,-0.423592915639601,-0.280294190212479,-0.234242582909501,-0.0945096888885076,-0.0716510468083456,-0.228170785293812,1.70183804272055,1.55843982127461,-1.06427343973594,0,0.128066858315002,2,0.053953597655005
"104",9,2012-01-27,-0.535294813097407,-0.232928073457265,-0.320156514404394,-0.0831457092078299,-0.0716510468083456,-0.259324211127546,0.542704472772517,1.56101787906936,-1.06427343973594,0,0.128685992559373,2,0.053953597655005
"105",9,2012-02-03,-0.276535830454325,-0.0822177019634046,3.51347229391695,-0.0272810372233469,-0.070767187935988,3.01238169194905,0.738830344848963,1.5635959368641,-1.06427343973594,0,0.146694965902219,2,0.053953597655005
"106",9,2012-02-10,-0.809425616491564,0.0232795580822977,0.726057470374436,0.217961864743801,-0.0713121681823969,1.29477652509247,1.12562093499073,1.56617399738338,-1.06427343973594,1,0.162637166567581,2,0.053953597655005
"107",9,2012-02-17,-0.820698285042352,0.240733094094868,0.512559352231839,1.10286433099182,-0.0704619989979991,0.0445550925008039,2.24969999641256,1.57063039611392,-1.06427343973594,0,0.175768180830528,2,0.053953597655005
"108",9,2012-02-24,-0.315477776357046,0.337618332912351,0.355374704424451,0.772489170657103,-0.0714528721732879,-0.0736948533049729,2.14993226528908,1.57649555190857,-1.06427343973594,0,0.150325451513658,2,0.053953597655005
"109",9,2012-03-02,-0.134602685519406,0.499093730941486,0.858266474183214,-0.112739358455066,-0.0716510468083456,0.904950262246564,0.175837653946611,1.58236070497868,-1.06427343973594,0,0.165241063548425,2,0.053953597655005
"110",9,2012-03-09,-0.297031591455757,0.583060937916637,0.380093414136335,-0.126160748884155,-0.068210735143743,0.0593939784577684,0.494385605467956,1.58822586077333,-1.06427343973594,0,0.153360123407437,2,0.053953597655005
"111",9,2012-03-16,0.00579327734040474,0.723006282875222,-0.0298085354375299,-0.147910519653074,-0.0701984267333723,-0.122901982563817,4.58685241690163,1.59244364505058,-1.06427343973594,0,0.146803174426478,2,0.053953597655005
"112",9,2012-03-23,-0.053132035538713,0.837115564149145,-0.0770966791612217,-0.147910519653074,-0.0715162880565063,-0.13022096249642,-0.336879014058097,1.59446493124677,-1.06427343973594,0,0.146914602426403,2,0.053953597655005
"113",9,2012-03-30,0.4121217391938,0.961989871958345,0.328451661665334,-0.144654483446325,-0.0716510468083456,-0.244001126228145,0.237827561711206,1.59648621744296,-1.06427343973594,0,0.153367970712662,2,0.053953597655005
"114",9,2012-04-06,0.461311565597237,1.06102811608288,0.574541690163074,-0.148323838776639,-0.0696693004577681,0.129121920038896,2.59658131545307,1.59850750636368,-1.12279849027096,0,0.180815033017003,2,0.053953597655005
"115",9,2012-04-13,0.479757750498526,1.06102811608288,0.587259937356031,0.0483058456072345,-0.0716510468083456,-0.170926612364603,-0.213211471963053,1.60052879255988,-1.12279849027096,0,0.154316072954321,2,0.053953597655005
"116",9,2012-04-20,0.420832437619409,1.03088604178411,-0.234283366129616,-0.120482203369846,-0.0712546975382301,-0.179266692107785,-0.0899941845870121,1.6020410409463,-1.12279849027096,0,0.144788124079254,2,0.053953597655005
"117",9,2012-04-27,0.678566632212419,0.895246707439635,-0.336353570273186,-0.148323838776639,-0.0715717769543225,-0.264139849589051,2.10070925746007,1.60355328933272,-1.12279849027096,0,0.14681422253601,2,0.053953597655005
"118",9,2012-05-04,0.981391501008581,0.75530136248105,0.786775528482096,-0.148323838776639,-0.0581751716244183,0.0524603813569004,-0.271032892490432,1.60506553499461,-1.12279849027096,0,0.156383051016748,2,0.053953597655005
"119",9,2012-05-11,0.569426704879792,0.623968038750686,0.544164308660192,-0.148323838776639,-0.0714449451878856,-0.149216712843548,-0.114878019984784,1.60657778338103,-1.12279849027096,0,0.158058997486379,2,0.053953597655005
"120",9,2012-05-18,0.496666753324708,0.499093730941486,-0.0269802191225337,-0.148323838776639,-0.0716034848959318,-0.126248554846231,0.571749533234619,1.60701333785648,-1.12279849027096,0,0.15242868401953,2,0.053953597655005
"121",9,2012-05-25,1.01777147678612,0.350536364754681,-0.0988912319908388,-0.148323838776639,5.44813946015765e-05,-0.24001554309653,1.41329012739597,1.60701821476755,-1.12279849027096,0,0.145963611458857,2,0.053953597655005
"122",9,2012-06-01,1.04697793621316,0.221356046331372,0.0984730442741446,-0.140149304999469,-0.0564312348359101,-0.143422794886101,0.733256627158086,1.60702309167862,-1.12279849027096,0,0.155678743369777,2,0.053953597655005
"123",9,2012-06-08,0.97780474283333,0.115858786285669,0.30687733822434,-0.115671628015023,-0.0715915944178283,-0.239969428911536,1.49749865310876,1.60702796858969,-1.12279849027096,0,0.155379156088686,2,0.053953597655005
